suburbName actual,Cel Lga Name 1,Month of Adjusted Dt,Pct,Percent
Clear Mountain,Sunshine Coast Regional,Jul-23,0.13354,13.35387776
Clear Mountain,Sunshine Coast Regional,Jul-22,0.02671,2.670775552
Clear Mountain,Sunshine Coast Regional,Jul-21,0.01438,1.438109913
Clear Mountain,Sunshine Coast Regional,Jan-23,0.03493,3.492552645
Clear Mountain,Sunshine Coast Regional,Jan-22,0.03698,3.697996918
Clear Mountain,Sunshine Coast Regional,Feb-23,0.03749,3.749357987
Clear Mountain,Sunshine Coast Regional,Feb-22,0.01849,1.848998459
Clear Mountain,Sunshine Coast Regional,Dec-22,0.03852,3.852080123
Clear Mountain,Sunshine Coast Regional,Dec-21,0.03749,3.749357987
Clear Mountain,Sunshine Coast Regional,Aug-22,0.02979,2.978941962
Clear Mountain,Sunshine Coast Regional,Aug-21,0.01541,1.540832049
Clear Mountain,Sunshine Coast Regional,Apr-23,0.04571,4.57113508
Clear Mountain,Sunshine Coast Regional,Apr-22,0.03749,3.749357987
Clear Mountain,Toowoomba Regional,Sep-22,0.04461,4.460966543
Clear Mountain,Toowoomba Regional,Sep-21,0.01487,1.486988848
Clear Mountain,Toowoomba Regional,Oct-22,0.04089,4.089219331
Clear Mountain,Toowoomba Regional,Oct-21,0.02230,2.230483271
Clear Mountain,Toowoomba Regional,Nov-22,0.03717,3.717472119
Clear Mountain,Toowoomba Regional,Nov-21,0.01115,1.115241636
Clear Mountain,Toowoomba Regional,May-23,0.06691,6.691449814
Clear Mountain,Toowoomba Regional,May-22,0.01115,1.115241636
Clear Mountain,Toowoomba Regional,Mar-23,0.03717,3.717472119
Clear Mountain,Toowoomba Regional,Mar-22,0.02230,2.230483271
Clear Mountain,Toowoomba Regional,Jun-23,0.10409,10.40892193
Clear Mountain,Toowoomba Regional,Jun-22,0.01859,1.858736059
Clear Mountain,Toowoomba Regional,Jul-23,0.25279,25.27881041
Clear Mountain,Toowoomba Regional,Jul-22,0.02974,2.973977695
Clear Mountain,Toowoomba Regional,Jul-21,0.00372,0.371747212
Clear Mountain,Toowoomba Regional,Jan-23,0.05576,5.576208178
Clear Mountain,Toowoomba Regional,Jan-22,0.03346,3.345724907
Clear Mountain,Toowoomba Regional,Feb-23,0.02602,2.602230483
Clear Mountain,Toowoomba Regional,Feb-22,0.01487,1.486988848
Clear Mountain,Toowoomba Regional,Dec-22,0.02974,2.973977695
Clear Mountain,Toowoomba Regional,Dec-21,0.02602,2.602230483
Clear Mountain,Toowoomba Regional,Aug-22,0.02230,2.230483271
Clear Mountain,Toowoomba Regional,Aug-21,0.00372,0.371747212
Clear Mountain,Toowoomba Regional,Apr-23,0.04089,4.089219331
Clear Mountain,Toowoomba Regional,Apr-22,0.02974,2.973977695
Clear Mountain,Townsville City,Sep-22,0.02688,2.688172043
Clear Mountain,Townsville City,Oct-22,0.02688,2.688172043
Clear Mountain,Townsville City,Nov-22,0.02688,2.688172043
Clear Mountain,Townsville City,Nov-21,0.01075,1.075268817
Clear Mountain,Townsville City,May-23,0.10215,10.21505376
Clear Mountain,Townsville City,May-22,0.00538,0.537634409
Clear Mountain,Townsville City,Mar-23,0.04839,4.838709677
Clear Mountain,Townsville City,Mar-22,0.01075,1.075268817
Clear Mountain,Townsville City,Jun-23,0.10753,10.75268817
Clear Mountain,Townsville City,Jun-22,0.01613,1.612903226
Clear Mountain,Townsville City,Jul-23,0.31720,31.72043011
Clear Mountain,Townsville City,Jul-22,0.03226,3.225806452
Clear Mountain,Townsville City,Jan-23,0.03763,3.76344086
Clear Mountain,Townsville City,Jan-22,0.02151,2.150537634
Clear Mountain,Townsville City,Feb-23,0.05376,5.376344086
Clear Mountain,Townsville City,Feb-22,0.01075,1.075268817
Clear Mountain,Townsville City,Dec-22,0.03226,3.225806452
Clear Mountain,Townsville City,Dec-21,0.04301,4.301075269
Clear Mountain,Townsville City,Aug-22,0.01613,1.612903226
Clear Mountain,Townsville City,Apr-23,0.04301,4.301075269
Clear Mountain,Townsville City,Apr-22,0.01075,1.075268817
Clontarf,Brisbane City,Sep-22,0.04114,4.11436899
Clontarf,Brisbane City,Sep-21,0.01455,1.455269451
Clontarf,Brisbane City,Oct-22,0.04426,4.425845914
Clontarf,Brisbane City,Oct-21,0.01461,1.460914008
Clontarf,Brisbane City,Nov-22,0.04289,4.28935026
Clontarf,Brisbane City,Nov-21,0.01260,1.259762518
Clontarf,Brisbane City,May-23,0.10203,10.20330668
Clontarf,Brisbane City,May-22,0.02275,2.275269656
Clontarf,Brisbane City,Mar-23,0.04719,4.718849742
Clontarf,Brisbane City,Mar-22,0.03372,3.372366301
Clontarf,Brisbane City,Jun-23,0.10253,10.25308142
Clontarf,Brisbane City,Jun-22,0.03206,3.205595296
Clontarf,Brisbane City,Jul-23,0.08764,8.764457763
Clontarf,Brisbane City,Jul-22,0.03801,3.801352641
Clontarf,Brisbane City,Jul-21,0.01160,1.160213056
Clontarf,Brisbane City,Jan-23,0.05003,5.002617022
Clontarf,Brisbane City,Jan-22,0.02869,2.868974435
Clontarf,Brisbane City,Feb-23,0.04058,4.057923419
Clontarf,Brisbane City,Feb-22,0.02501,2.500538799
Clontarf,Brisbane City,Dec-22,0.05034,5.034431798
Clontarf,Brisbane City,Dec-21,0.02842,2.841777933
Clontarf,Brisbane City,Aug-22,0.03396,3.396483954
Clontarf,Brisbane City,Aug-21,0.01082,1.08221554
Clontarf,Brisbane City,Apr-23,0.05497,5.497285481
Clontarf,Brisbane City,Apr-22,0.02958,2.957747924
Clontarf,Bundaberg Regional,Sep-22,0.04335,4.335090803
Clontarf,Bundaberg Regional,Sep-21,0.01523,1.523140012
Clontarf,Bundaberg Regional,Oct-22,0.04335,4.335090803
Clontarf,Bundaberg Regional,Oct-21,0.01816,1.816051552
Clontarf,Bundaberg Regional,Nov-22,0.03281,3.280609256
Clontarf,Bundaberg Regional,Nov-21,0.01230,1.230228471
Clontarf,Bundaberg Regional,May-23,0.10193,10.19332162
Clontarf,Bundaberg Regional,May-22,0.02226,2.226127709
Clontarf,Bundaberg Regional,Mar-23,0.03691,3.690685413
Clontarf,Bundaberg Regional,Mar-22,0.03574,3.573520797
Clontarf,Bundaberg Regional,Jun-23,0.10779,10.7791447
Clontarf,Bundaberg Regional,Jun-22,0.02578,2.577621558
Clontarf,Bundaberg Regional,Jul-23,0.16696,16.69595782
Clontarf,Bundaberg Regional,Jul-22,0.03339,3.339191564
Clontarf,Bundaberg Regional,Jul-21,0.00820,0.820152314
Clontarf,Bundaberg Regional,Jan-23,0.04101,4.10076157
Clontarf,Bundaberg Regional,Jan-22,0.01933,1.933216169
Clontarf,Bundaberg Regional,Feb-23,0.03808,3.807850029
Clontarf,Bundaberg Regional,Feb-22,0.02226,2.226127709
Clontarf,Bundaberg Regional,Dec-22,0.04979,4.979496192
Clontarf,Bundaberg Regional,Dec-21,0.02578,2.577621558
Clontarf,Bundaberg Regional,Aug-22,0.03105,3.104862332
Clontarf,Bundaberg Regional,Aug-21,0.00703,0.702987698
Clontarf,Bundaberg Regional,Apr-23,0.04335,4.335090803
Clontarf,Bundaberg Regional,Apr-22,0.01816,1.816051552
Clontarf,Cairns Regional,Sep-22,0.04502,4.501607717
Clontarf,Cairns Regional,Sep-21,0.00836,0.836012862
Clontarf,Cairns Regional,Oct-22,0.02572,2.572347267
Clontarf,Cairns Regional,Oct-21,0.00707,0.707395498
Clontarf,Cairns Regional,Nov-22,0.03408,3.408360129
Clontarf,Cairns Regional,Nov-21,0.00579,0.578778135
Clontarf,Cairns Regional,May-23,0.10032,10.03215434
Clontarf,Cairns Regional,May-22,0.02058,2.057877814
Clontarf,Cairns Regional,Mar-23,0.04437,4.437299035
Clontarf,Cairns Regional,Mar-22,0.02379,2.379421222
Clontarf,Cairns Regional,Jun-23,0.11447,11.44694534
Clontarf,Cairns Regional,Jun-22,0.01865,1.864951768
Clontarf,Cairns Regional,Jul-23,0.20322,20.32154341
Clontarf,Cairns Regional,Jul-22,0.02765,2.765273312
Clontarf,Cairns Regional,Jul-21,0.00193,0.192926045
Clontarf,Cairns Regional,Jan-23,0.04373,4.372990354
Clontarf,Cairns Regional,Jan-22,0.02765,2.765273312
Clontarf,Cairns Regional,Feb-23,0.05531,5.530546624
Clontarf,Cairns Regional,Feb-22,0.01865,1.864951768
Clontarf,Cairns Regional,Dec-22,0.03987,3.987138264
Clontarf,Cairns Regional,Dec-21,0.03151,3.151125402
Clontarf,Cairns Regional,Aug-22,0.02572,2.572347267
Clontarf,Cairns Regional,Aug-21,0.00322,0.321543408
Clontarf,Cairns Regional,Apr-23,0.05338,5.337620579
Clontarf,Cairns Regional,Apr-22,0.01994,1.993569132
Clontarf,Fraser Coast Regional,Sep-22,0.04388,4.387568556
Clontarf,Fraser Coast Regional,Sep-21,0.01508,1.508226691
Clontarf,Fraser Coast Regional,Oct-22,0.03976,3.976234004
Clontarf,Fraser Coast Regional,Oct-21,0.01280,1.279707495
Clontarf,Fraser Coast Regional,Nov-22,0.03428,3.427787934
Clontarf,Fraser Coast Regional,Nov-21,0.01508,1.508226691
Clontarf,Fraser Coast Regional,May-23,0.08867,8.86654479
Clontarf,Fraser Coast Regional,May-22,0.02148,2.148080439
Clontarf,Fraser Coast Regional,Mar-23,0.05256,5.255941499
Clontarf,Fraser Coast Regional,Mar-22,0.03519,3.519195612
Clontarf,Fraser Coast Regional,Jun-23,0.08547,8.546617916
Clontarf,Fraser Coast Regional,Jun-22,0.03016,3.016453382
Clontarf,Fraser Coast Regional,Jul-23,0.14077,14.07678245
Clontarf,Fraser Coast Regional,Jul-22,0.03291,3.290676417
Clontarf,Fraser Coast Regional,Jul-21,0.01005,1.005484461
Clontarf,Fraser Coast Regional,Jan-23,0.04707,4.70749543
Clontarf,Fraser Coast Regional,Jan-22,0.02559,2.559414991
Clontarf,Fraser Coast Regional,Feb-23,0.04296,4.296160878
Clontarf,Fraser Coast Regional,Feb-22,0.02102,2.1023766
Clontarf,Fraser Coast Regional,Dec-22,0.04250,4.250457038
Clontarf,Fraser Coast Regional,Dec-21,0.03611,3.610603291
Clontarf,Fraser Coast Regional,Aug-22,0.03428,3.427787934
Clontarf,Fraser Coast Regional,Aug-21,0.01005,1.005484461
Clontarf,Fraser Coast Regional,Apr-23,0.04799,4.798903108
Clontarf,Fraser Coast Regional,Apr-22,0.03428,3.427787934
Clontarf,Gold Coast City,Sep-22,0.03739,3.73860315
Clontarf,Gold Coast City,Sep-21,0.01457,1.457051869
Clontarf,Gold Coast City,Oct-22,0.04445,4.445316931
Clontarf,Gold Coast City,Oct-21,0.01204,1.204030886
Clontarf,Gold Coast City,Nov-22,0.04170,4.170483794
Clontarf,Gold Coast City,Nov-21,0.01051,1.05134581
Clontarf,Gold Coast City,May-23,0.10592,10.59198185
Clontarf,Gold Coast City,May-22,0.02299,2.299001003
Clontarf,Gold Coast City,Mar-23,0.04742,4.741962221
Clontarf,Gold Coast City,Mar-22,0.02700,2.700344632
Clontarf,Gold Coast City,Jun-23,0.10186,10.18627579
Clontarf,Gold Coast City,Jun-22,0.02766,2.765781093
Clontarf,Gold Coast City,Jul-23,0.13288,13.28796405
Clontarf,Gold Coast City,Jul-22,0.03176,3.175849583
Clontarf,Gold Coast City,Jul-21,0.01012,1.012083933
Clontarf,Gold Coast City,Jan-23,0.04855,4.855385421
Clontarf,Gold Coast City,Jan-22,0.02382,2.381887188
Clontarf,Gold Coast City,Feb-23,0.04393,4.392967762
Clontarf,Gold Coast City,Feb-22,0.02190,2.189940235
Clontarf,Gold Coast City,Dec-22,0.04834,4.833573267
Clontarf,Gold Coast City,Dec-21,0.02530,2.530209833
Clontarf,Gold Coast City,Aug-22,0.03215,3.21511146
Clontarf,Gold Coast City,Aug-21,0.00916,0.916110457
Clontarf,Gold Coast City,Apr-23,0.05148,5.147668281
Clontarf,Gold Coast City,Apr-22,0.02709,2.709069494
Clontarf,Gympie Regional,Sep-22,0.03742,3.741935484
Clontarf,Gympie Regional,Sep-21,0.01355,1.35483871
Clontarf,Gympie Regional,Oct-22,0.04710,4.709677419
Clontarf,Gympie Regional,Oct-21,0.01355,1.35483871
Clontarf,Gympie Regional,Nov-22,0.03806,3.806451613
Clontarf,Gympie Regional,Nov-21,0.01613,1.612903226
Clontarf,Gympie Regional,May-23,0.08774,8.774193548
Clontarf,Gympie Regional,May-22,0.02452,2.451612903
Clontarf,Gympie Regional,Mar-23,0.05226,5.225806452
Clontarf,Gympie Regional,Mar-22,0.03161,3.161290323
Clontarf,Gympie Regional,Jun-23,0.08710,8.709677419
Clontarf,Gympie Regional,Jun-22,0.02774,2.774193548
Clontarf,Gympie Regional,Jul-23,0.11871,11.87096774
Clontarf,Gympie Regional,Jul-22,0.03871,3.870967742
Clontarf,Gympie Regional,Jul-21,0.01548,1.548387097
Clontarf,Gympie Regional,Jan-23,0.04839,4.838709677
Clontarf,Gympie Regional,Jan-22,0.03742,3.741935484
Clontarf,Gympie Regional,Feb-23,0.04000,4
Clontarf,Gympie Regional,Feb-22,0.02065,2.064516129
Clontarf,Gympie Regional,Dec-22,0.04323,4.322580645
Clontarf,Gympie Regional,Dec-21,0.03032,3.032258065
Clontarf,Gympie Regional,Aug-22,0.03677,3.677419355
Clontarf,Gympie Regional,Aug-21,0.00903,0.903225806
Clontarf,Gympie Regional,Apr-23,0.05097,5.096774194
Clontarf,Gympie Regional,Apr-22,0.03355,3.35483871
Clontarf,Ipswich City,Sep-22,0.03996,3.996061852
Clontarf,Ipswich City,Sep-21,0.01633,1.633173105
Clontarf,Ipswich City,Oct-22,0.04141,4.140846702
Clontarf,Ipswich City,Oct-21,0.01604,1.604216135
Clontarf,Ipswich City,Nov-22,0.04251,4.250883188
Clontarf,Ipswich City,Nov-21,0.01413,1.413100133
Clontarf,Ipswich City,May-23,0.09701,9.700584931
Clontarf,Ipswich City,May-22,0.02172,2.171772746
Clontarf,Ipswich City,Mar-23,0.04986,4.986390224
Clontarf,Ipswich City,Mar-22,0.03237,3.23738924
Clontarf,Ipswich City,Jun-23,0.09926,9.926449296
Clontarf,Ipswich City,Jun-22,0.03203,3.202640876
Clontarf,Ipswich City,Jul-23,0.09313,9.312561534
Clontarf,Ipswich City,Jul-22,0.03533,3.532750333
Clontarf,Ipswich City,Jul-21,0.01042,1.042450918
Clontarf,Ipswich City,Jan-23,0.05189,5.189089014
Clontarf,Ipswich City,Jan-22,0.03064,3.06364742
Clontarf,Ipswich City,Feb-23,0.03973,3.972896276
Clontarf,Ipswich City,Feb-22,0.02473,2.472925233
Clontarf,Ipswich City,Dec-22,0.05125,5.12538368
Clontarf,Ipswich City,Dec-21,0.03116,3.115769966
Clontarf,Ipswich City,Aug-22,0.03562,3.561707303
Clontarf,Ipswich City,Aug-21,0.01008,1.007702554
Clontarf,Ipswich City,Apr-23,0.04992,4.992181618
Clontarf,Ipswich City,Apr-22,0.03347,3.347425725
Clontarf,Logan City,Sep-22,0.04087,4.087466587
Clontarf,Logan City,Sep-21,0.01589,1.588951589
Clontarf,Logan City,Oct-22,0.04351,4.351054351
Clontarf,Logan City,Oct-21,0.01548,1.548114048
Clontarf,Logan City,Nov-22,0.04243,4.243391743
Clontarf,Logan City,Nov-21,0.01522,1.522126522
Clontarf,Logan City,May-23,0.09779,9.778734779
Clontarf,Logan City,May-22,0.02317,2.316602317
Clontarf,Logan City,Mar-23,0.05012,5.011880012
Clontarf,Logan City,Mar-22,0.03653,3.653103653
Clontarf,Logan City,Jun-23,0.09493,9.492871993
Clontarf,Logan City,Jun-22,0.03018,3.018265518
Clontarf,Logan City,Jul-23,0.09211,9.210721711
Clontarf,Logan City,Jul-22,0.03709,3.708791209
Clontarf,Logan City,Jul-21,0.01095,1.095188595
Clontarf,Logan City,Jan-23,0.05249,5.249480249
Clontarf,Logan City,Jan-22,0.02959,2.958865459
Clontarf,Logan City,Feb-23,0.03958,3.957528958
Clontarf,Logan City,Feb-22,0.02480,2.47995248
Clontarf,Logan City,Dec-22,0.05086,5.086130086
Clontarf,Logan City,Dec-21,0.02951,2.951440451
Clontarf,Logan City,Aug-22,0.03345,3.344965845
Clontarf,Logan City,Aug-21,0.01136,1.136026136
Clontarf,Logan City,Apr-23,0.04863,4.863379863
Clontarf,Logan City,Apr-22,0.03345,3.344965845
Clontarf,Mackay Regional,Sep-22,0.03943,3.94295302
Clontarf,Mackay Regional,Sep-21,0.00587,0.587248322
Clontarf,Mackay Regional,Oct-22,0.03356,3.355704698
Clontarf,Mackay Regional,Oct-21,0.01510,1.510067114
Clontarf,Mackay Regional,Nov-22,0.02852,2.852348993
Clontarf,Mackay Regional,Nov-21,0.01007,1.006711409
Clontarf,Mackay Regional,May-23,0.10319,10.31879195
Clontarf,Mackay Regional,May-22,0.01762,1.761744966
Clontarf,Mackay Regional,Mar-23,0.04279,4.27852349
Clontarf,Mackay Regional,Mar-22,0.03272,3.271812081
Clontarf,Mackay Regional,Jun-23,0.10319,10.31879195
Clontarf,Mackay Regional,Jun-22,0.02349,2.348993289
Clontarf,Mackay Regional,Jul-23,0.17785,17.7852349
Clontarf,Mackay Regional,Jul-22,0.03440,3.439597315
Clontarf,Mackay Regional,Jul-21,0.00923,0.922818792
Clontarf,Mackay Regional,Jan-23,0.05369,5.369127517
Clontarf,Mackay Regional,Jan-22,0.01594,1.593959732
Clontarf,Mackay Regional,Feb-23,0.03859,3.859060403
Clontarf,Mackay Regional,Feb-22,0.01846,1.845637584
Clontarf,Mackay Regional,Dec-22,0.04950,4.94966443
Clontarf,Mackay Regional,Dec-21,0.03188,3.187919463
Clontarf,Mackay Regional,Aug-22,0.04195,4.194630872
Clontarf,Mackay Regional,Aug-21,0.00419,0.419463087
Clontarf,Mackay Regional,Apr-23,0.05117,5.117449664
Clontarf,Mackay Regional,Apr-22,0.01762,1.761744966
Clontarf,Noosa Shire,Sep-22,0.04681,4.680851064
Clontarf,Noosa Shire,Sep-21,0.01824,1.823708207
Clontarf,Noosa Shire,Oct-22,0.03830,3.829787234
Clontarf,Noosa Shire,Oct-21,0.00729,0.729483283
Clontarf,Noosa Shire,Nov-22,0.03830,3.829787234
Clontarf,Noosa Shire,Nov-21,0.01277,1.276595745
Clontarf,Noosa Shire,May-23,0.10274,10.27355623
Clontarf,Noosa Shire,May-22,0.02006,2.006079027
Clontarf,Noosa Shire,Mar-23,0.04377,4.376899696
Clontarf,Noosa Shire,Mar-22,0.02918,2.917933131
Clontarf,Noosa Shire,Jun-23,0.11550,11.55015198
Clontarf,Noosa Shire,Jun-22,0.02067,2.066869301
Clontarf,Noosa Shire,Jul-23,0.15015,15.01519757
Clontarf,Noosa Shire,Jul-22,0.02918,2.917933131
Clontarf,Noosa Shire,Jul-21,0.01094,1.094224924
Clontarf,Noosa Shire,Jan-23,0.03708,3.708206687
Clontarf,Noosa Shire,Jan-22,0.02857,2.857142857
Clontarf,Noosa Shire,Feb-23,0.04134,4.133738602
Clontarf,Noosa Shire,Feb-22,0.02006,2.006079027
Clontarf,Noosa Shire,Dec-22,0.04377,4.376899696
Clontarf,Noosa Shire,Dec-21,0.03040,3.039513678
Clontarf,Noosa Shire,Aug-22,0.02371,2.370820669
Clontarf,Noosa Shire,Aug-21,0.01277,1.276595745
Clontarf,Noosa Shire,Apr-23,0.04620,4.62006079
Clontarf,Noosa Shire,Apr-22,0.03222,3.221884498
Clontarf,Redland City,Sep-22,0.04166,4.166109402
Clontarf,Redland City,Sep-21,0.01712,1.711916544
Clontarf,Redland City,Oct-22,0.04414,4.41353484
Clontarf,Redland City,Oct-21,0.01418,1.417680888
Clontarf,Redland City,Nov-22,0.03979,3.97886853
Clontarf,Redland City,Nov-21,0.01257,1.257188712
Clontarf,Redland City,May-23,0.09864,9.86358165
Clontarf,Redland City,May-22,0.02401,2.400695466
Clontarf,Redland City,Mar-23,0.04681,4.6810218
Clontarf,Redland City,Mar-22,0.03624,3.624448308
Clontarf,Redland City,Jun-23,0.09362,9.3620436
Clontarf,Redland City,Jun-22,0.03357,3.356961348
Clontarf,Redland City,Jul-23,0.09121,9.121305336
Clontarf,Redland City,Jul-22,0.04012,4.0123044
Clontarf,Redland City,Jul-21,0.01257,1.257188712
Clontarf,Redland City,Jan-23,0.04581,4.58071419
Clontarf,Redland City,Jan-22,0.02962,2.962418082
Clontarf,Redland City,Feb-23,0.04052,4.052427444
Clontarf,Redland City,Feb-22,0.02521,2.521064598
Clontarf,Redland City,Dec-22,0.05116,5.11568811
Clontarf,Redland City,Dec-21,0.02748,2.748428514
Clontarf,Redland City,Aug-22,0.03872,3.871873746
Clontarf,Redland City,Aug-21,0.01043,1.043199144
Clontarf,Redland City,Apr-23,0.05136,5.135749632
Clontarf,Redland City,Apr-22,0.03344,3.343587
Clontarf,Scenic Rim Regional,Sep-22,0.04052,4.052287582
Clontarf,Scenic Rim Regional,Sep-21,0.01699,1.699346405
Clontarf,Scenic Rim Regional,Oct-22,0.04379,4.379084967
Clontarf,Scenic Rim Regional,Oct-21,0.00980,0.980392157
Clontarf,Scenic Rim Regional,Nov-22,0.03922,3.921568627
Clontarf,Scenic Rim Regional,Nov-21,0.01242,1.241830065
Clontarf,Scenic Rim Regional,May-23,0.08954,8.954248366
Clontarf,Scenic Rim Regional,May-22,0.02418,2.418300654
Clontarf,Scenic Rim Regional,Mar-23,0.05163,5.163398693
Clontarf,Scenic Rim Regional,Mar-22,0.03203,3.202614379
Clontarf,Scenic Rim Regional,Jun-23,0.09346,9.346405229
Clontarf,Scenic Rim Regional,Jun-22,0.03595,3.594771242
Clontarf,Scenic Rim Regional,Jul-23,0.10654,10.65359477
Clontarf,Scenic Rim Regional,Jul-22,0.04183,4.183006536
Clontarf,Scenic Rim Regional,Jul-21,0.01307,1.307189542
Clontarf,Scenic Rim Regional,Jan-23,0.04902,4.901960784
Clontarf,Scenic Rim Regional,Jan-22,0.02092,2.091503268
Clontarf,Scenic Rim Regional,Feb-23,0.04444,4.444444444
Clontarf,Scenic Rim Regional,Feb-22,0.03922,3.921568627
Clontarf,Scenic Rim Regional,Dec-22,0.04902,4.901960784
Clontarf,Scenic Rim Regional,Dec-21,0.02745,2.745098039
Clontarf,Scenic Rim Regional,Aug-22,0.03856,3.85620915
Clontarf,Scenic Rim Regional,Aug-21,0.00915,0.91503268
Clontarf,Scenic Rim Regional,Apr-23,0.03660,3.660130719
Clontarf,Scenic Rim Regional,Apr-22,0.03464,3.464052288
Clontarf,Sunshine Coast Regional,Sep-22,0.04022,4.021948514
Clontarf,Sunshine Coast Regional,Sep-21,0.01354,1.354270037
Clontarf,Sunshine Coast Regional,Oct-22,0.04168,4.167882786
Clontarf,Sunshine Coast Regional,Oct-21,0.01057,1.056564124
Clontarf,Sunshine Coast Regional,Nov-22,0.04022,4.021948514
Clontarf,Sunshine Coast Regional,Nov-21,0.01238,1.23752262
Clontarf,Sunshine Coast Regional,May-23,0.10490,10.48975541
Clontarf,Sunshine Coast Regional,May-22,0.02434,2.434183644
Clontarf,Sunshine Coast Regional,Mar-23,0.04600,4.599848228
Clontarf,Sunshine Coast Regional,Mar-22,0.03397,3.397349834
Clontarf,Sunshine Coast Regional,Jun-23,0.10881,10.88085926
Clontarf,Sunshine Coast Regional,Jun-22,0.02965,2.965384391
Clontarf,Sunshine Coast Regional,Jul-23,0.11278,11.27780048
Clontarf,Sunshine Coast Regional,Jul-22,0.03508,3.50825988
Clontarf,Sunshine Coast Regional,Jul-21,0.01097,1.097425719
Clontarf,Sunshine Coast Regional,Jan-23,0.04506,4.506450295
Clontarf,Sunshine Coast Regional,Jan-22,0.02784,2.784425895
Clontarf,Sunshine Coast Regional,Feb-23,0.04285,4.284630203
Clontarf,Sunshine Coast Regional,Feb-22,0.02201,2.20068881
Clontarf,Sunshine Coast Regional,Dec-22,0.04582,4.582336116
Clontarf,Sunshine Coast Regional,Dec-21,0.02790,2.790263265
Clontarf,Sunshine Coast Regional,Aug-22,0.03170,3.169692371
Clontarf,Sunshine Coast Regional,Aug-21,0.00905,0.904792481
Clontarf,Sunshine Coast Regional,Apr-23,0.05248,5.247796393
Clontarf,Sunshine Coast Regional,Apr-22,0.03018,3.017920729
Clontarf,Toowoomba Regional,Sep-22,0.03953,3.952786165
Clontarf,Toowoomba Regional,Sep-21,0.01757,1.756793851
Clontarf,Toowoomba Regional,Oct-22,0.03678,3.678287126
Clontarf,Toowoomba Regional,Oct-21,0.01263,1.262695581
Clontarf,Toowoomba Regional,Nov-22,0.03514,3.513587702
Clontarf,Toowoomba Regional,Nov-21,0.00961,0.960746637
Clontarf,Toowoomba Regional,May-23,0.09278,9.278067527
Clontarf,Toowoomba Regional,May-22,0.01757,1.756793851
Clontarf,Toowoomba Regional,Mar-23,0.05325,5.325281362
Clontarf,Toowoomba Regional,Mar-22,0.03267,3.266538567
Clontarf,Toowoomba Regional,Jun-23,0.09553,9.552566566
Clontarf,Toowoomba Regional,Jun-22,0.02910,2.909689816
Clontarf,Toowoomba Regional,Jul-23,0.14823,14.82294812
Clontarf,Toowoomba Regional,Jul-22,0.03239,3.239088663
Clontarf,Toowoomba Regional,Jul-21,0.00906,0.90584683
Clontarf,Toowoomba Regional,Jan-23,0.05408,5.407631073
Clontarf,Toowoomba Regional,Jan-22,0.02937,2.93713972
Clontarf,Toowoomba Regional,Feb-23,0.04063,4.062585781
Clontarf,Toowoomba Regional,Feb-22,0.02690,2.690090585
Clontarf,Toowoomba Regional,Dec-22,0.04447,4.446884436
Clontarf,Toowoomba Regional,Dec-21,0.03816,3.815536646
Clontarf,Toowoomba Regional,Aug-22,0.03212,3.211638759
Clontarf,Toowoomba Regional,Aug-21,0.00576,0.576447982
Clontarf,Toowoomba Regional,Apr-23,0.04008,4.007685973
Clontarf,Toowoomba Regional,Apr-22,0.02663,2.662640681
Clontarf,Townsville City,Sep-22,0.03432,3.431952663
Clontarf,Townsville City,Sep-21,0.00888,0.887573964
Clontarf,Townsville City,Oct-22,0.03491,3.49112426
Clontarf,Townsville City,Oct-21,0.00769,0.769230769
Clontarf,Townsville City,Nov-22,0.02899,2.899408284
Clontarf,Townsville City,Nov-21,0.00414,0.414201183
Clontarf,Townsville City,May-23,0.10769,10.76923077
Clontarf,Townsville City,May-22,0.01124,1.124260355
Clontarf,Townsville City,Mar-23,0.04793,4.792899408
Clontarf,Townsville City,Mar-22,0.01775,1.775147929
Clontarf,Townsville City,Jun-23,0.11065,11.06508876
Clontarf,Townsville City,Jun-22,0.01657,1.656804734
Clontarf,Townsville City,Jul-23,0.23728,23.72781065
Clontarf,Townsville City,Jul-22,0.03254,3.25443787
Clontarf,Townsville City,Jul-21,0.00592,0.591715976
Clontarf,Townsville City,Jan-23,0.04024,4.023668639
Clontarf,Townsville City,Jan-22,0.02071,2.071005917
Clontarf,Townsville City,Feb-23,0.04793,4.792899408
Clontarf,Townsville City,Feb-22,0.01361,1.360946746
Clontarf,Townsville City,Dec-22,0.04793,4.792899408
Clontarf,Townsville City,Dec-21,0.01953,1.952662722
Clontarf,Townsville City,Aug-22,0.02130,2.130177515
Clontarf,Townsville City,Aug-21,0.00473,0.473372781
Clontarf,Townsville City,Apr-23,0.05799,5.798816568
Clontarf,Townsville City,Apr-22,0.01953,1.952662722
Closeburn,Brisbane City,Sep-22,0.03754,3.753886309
Closeburn,Brisbane City,Sep-21,0.01470,1.470080221
Closeburn,Brisbane City,Oct-22,0.04468,4.467815607
Closeburn,Brisbane City,Oct-21,0.01593,1.592906767
Closeburn,Brisbane City,Nov-22,0.04337,4.337312402
Closeburn,Brisbane City,Nov-21,0.01209,1.209073811
Closeburn,Brisbane City,May-23,0.09895,9.895213603
Closeburn,Brisbane City,May-22,0.01931,1.930679768
Closeburn,Brisbane City,Mar-23,0.04349,4.34882739
Closeburn,Brisbane City,Mar-22,0.03643,3.642574751
