suburbName actual,Cel Lga Name 1,Month of Adjusted Dt,Pct,Percent
Morayfield,Mackay Regional,May-23,0.17703,17.70265358
Morayfield,Mackay Regional,Mar-23,0.10433,10.43256998
Morayfield,Mackay Regional,Jun-23,0.18139,18.1388586
Morayfield,Mackay Regional,Jul-23,0.27263,27.26281352
Morayfield,Mackay Regional,Jan-23,0.09051,9.051254089
Morayfield,Mackay Regional,Feb-23,0.08797,8.796801163
Morayfield,Mackay Regional,Apr-23,0.08615,8.615049073
Morayfield,Noosa Shire,May-23,0.20973,20.97341673
Morayfield,Noosa Shire,Mar-23,0.10409,10.40852228
Morayfield,Noosa Shire,Jun-23,0.22860,22.85965598
Morayfield,Noosa Shire,Jul-23,0.13272,13.27208757
Morayfield,Noosa Shire,Jan-23,0.11962,11.96247068
Morayfield,Noosa Shire,Feb-23,0.08063,8.062939797
Morayfield,Noosa Shire,Apr-23,0.12461,12.46090696
Morayfield,Redland City,May-23,0.19618,19.61782885
Morayfield,Redland City,Mar-23,0.11409,11.40854879
Morayfield,Redland City,Jun-23,0.20471,20.47096718
Morayfield,Redland City,Jul-23,0.18194,18.19448072
Morayfield,Redland City,Jan-23,0.11191,11.19091147
Morayfield,Redland City,Feb-23,0.08305,8.305040481
Morayfield,Redland City,Apr-23,0.10812,10.81222251
Morayfield,Scenic Rim Regional,May-23,0.18817,18.81702957
Morayfield,Scenic Rim Regional,Mar-23,0.11537,11.53721157
Morayfield,Scenic Rim Regional,Jun-23,0.20182,20.18199545
Morayfield,Scenic Rim Regional,Jul-23,0.19337,19.33701658
Morayfield,Scenic Rim Regional,Jan-23,0.11797,11.79720507
Morayfield,Scenic Rim Regional,Feb-23,0.08515,8.51478713
Morayfield,Scenic Rim Regional,Apr-23,0.09815,9.814754631
Morayfield,Sunshine Coast Regional,May-23,0.20876,20.87561733
Morayfield,Sunshine Coast Regional,Mar-23,0.10575,10.57534018
Morayfield,Sunshine Coast Regional,Jun-23,0.21014,21.01419075
Morayfield,Sunshine Coast Regional,Jul-23,0.13998,13.99799954
Morayfield,Sunshine Coast Regional,Jan-23,0.11662,11.66204755
Morayfield,Sunshine Coast Regional,Feb-23,0.09163,9.16251641
Morayfield,Sunshine Coast Regional,Apr-23,0.12712,12.71228823
Morayfield,Toowoomba Regional,May-23,0.17506,17.50602922
Morayfield,Toowoomba Regional,Mar-23,0.09633,9.632571996
Morayfield,Toowoomba Regional,Jun-23,0.19733,19.7332955
Morayfield,Toowoomba Regional,Jul-23,0.24089,24.0885232
Morayfield,Toowoomba Regional,Jan-23,0.10257,10.25677401
Morayfield,Toowoomba Regional,Feb-23,0.09278,9.277911761
Morayfield,Toowoomba Regional,Apr-23,0.09505,9.504894311
Morayfield,Townsville City,May-23,0.17027,17.02745512
Morayfield,Townsville City,Mar-23,0.08395,8.394931362
Morayfield,Townsville City,Jun-23,0.18664,18.66420275
Morayfield,Townsville City,Jul-23,0.30755,30.75501584
Morayfield,Townsville City,Jan-23,0.07128,7.127771911
Morayfield,Townsville City,Feb-23,0.08949,8.949313622
Morayfield,Townsville City,Apr-23,0.09081,9.081309398
Mount Archer,Gold Coast City,Jul-23,1.00000,100
Mount Byron,Brisbane City,May-23,0.39130,39.13043478
Mount Byron,Brisbane City,Mar-23,0.08696,8.695652174
Mount Byron,Brisbane City,Jun-23,0.21739,21.73913044
Mount Byron,Brisbane City,Jul-23,0.13043,13.04347826
Mount Byron,Brisbane City,Jan-23,0.04348,4.347826087
Mount Byron,Brisbane City,Feb-23,0.08696,8.695652174
Mount Byron,Brisbane City,Apr-23,0.04348,4.347826087
Mount Byron,Fraser Coast Regional,May-23,0.50000,50
Mount Byron,Fraser Coast Regional,Jun-23,0.50000,50
Mount Byron,Gold Coast City,May-23,0.50000,50
Mount Byron,Gold Coast City,Jul-23,0.50000,50
Mount Byron,Ipswich City,Feb-23,1.00000,100
Mount Byron,Logan City,May-23,0.33333,33.33333333
Mount Byron,Logan City,Mar-23,0.16667,16.66666667
Mount Byron,Logan City,Jun-23,0.33333,33.33333333
Mount Byron,Logan City,Jul-23,0.16667,16.66666667
Mount Byron,Redland City,May-23,0.33333,33.33333333
Mount Byron,Redland City,Jun-23,0.33333,33.33333333
Mount Byron,Redland City,Jul-23,0.33333,33.33333333
Mount Byron,Scenic Rim Regional,May-23,1.00000,100
Mount Byron,Sunshine Coast Regional,Mar-23,0.25000,25
Mount Byron,Sunshine Coast Regional,Jul-23,0.50000,50
Mount Byron,Sunshine Coast Regional,Apr-23,0.25000,25
Mount Delaney,Brisbane City,May-23,0.19251,19.2513369
Mount Delaney,Brisbane City,Mar-23,0.12834,12.8342246
Mount Delaney,Brisbane City,Jun-23,0.17647,17.64705882
Mount Delaney,Brisbane City,Jul-23,0.27273,27.27272727
Mount Delaney,Brisbane City,Jan-23,0.09091,9.090909091
Mount Delaney,Brisbane City,Feb-23,0.07487,7.486631016
Mount Delaney,Brisbane City,Apr-23,0.06417,6.417112299
Mount Delaney,Cairns Regional,May-23,1.00000,100
Mount Delaney,Fraser Coast Regional,Jul-23,0.50000,50
Mount Delaney,Fraser Coast Regional,Feb-23,0.50000,50
Mount Delaney,Gold Coast City,May-23,0.19355,19.35483871
Mount Delaney,Gold Coast City,Mar-23,0.12903,12.90322581
Mount Delaney,Gold Coast City,Jun-23,0.16129,16.12903226
Mount Delaney,Gold Coast City,Jul-23,0.19355,19.35483871
Mount Delaney,Gold Coast City,Jan-23,0.06452,6.451612903
Mount Delaney,Gold Coast City,Feb-23,0.09677,9.677419355
Mount Delaney,Gold Coast City,Apr-23,0.16129,16.12903226
Mount Delaney,Gympie Regional,Jun-23,0.50000,50
Mount Delaney,Gympie Regional,Apr-23,0.50000,50
Mount Delaney,Ipswich City,May-23,0.20000,20
Mount Delaney,Ipswich City,Mar-23,0.10000,10
Mount Delaney,Ipswich City,Jun-23,0.20000,20
Mount Delaney,Ipswich City,Jul-23,0.20000,20
Mount Delaney,Ipswich City,Jan-23,0.13333,13.33333333
Mount Delaney,Ipswich City,Feb-23,0.10000,10
Mount Delaney,Ipswich City,Apr-23,0.06667,6.666666667
Mount Delaney,Logan City,May-23,0.14815,14.81481482
Mount Delaney,Logan City,Mar-23,0.14815,14.81481482
Mount Delaney,Logan City,Jun-23,0.25926,25.92592593
Mount Delaney,Logan City,Jul-23,0.33333,33.33333333
Mount Delaney,Logan City,Jan-23,0.03704,3.703703704
Mount Delaney,Logan City,Feb-23,0.03704,3.703703704
Mount Delaney,Logan City,Apr-23,0.03704,3.703703704
Mount Delaney,Noosa Shire,May-23,0.50000,50
Mount Delaney,Noosa Shire,Jun-23,0.50000,50
Mount Delaney,Redland City,May-23,0.22222,22.22222222
Mount Delaney,Redland City,Mar-23,0.22222,22.22222222
Mount Delaney,Redland City,Jun-23,0.22222,22.22222222
Mount Delaney,Redland City,Jul-23,0.16667,16.66666667
Mount Delaney,Redland City,Jan-23,0.05556,5.555555556
Mount Delaney,Redland City,Feb-23,0.05556,5.555555556
Mount Delaney,Redland City,Apr-23,0.05556,5.555555556
Mount Delaney,Scenic Rim Regional,May-23,0.12500,12.5
Mount Delaney,Scenic Rim Regional,Mar-23,0.25000,25
Mount Delaney,Scenic Rim Regional,Jun-23,0.25000,25
Mount Delaney,Scenic Rim Regional,Jan-23,0.12500,12.5
Mount Delaney,Scenic Rim Regional,Feb-23,0.12500,12.5
Mount Delaney,Scenic Rim Regional,Apr-23,0.12500,12.5
Mount Delaney,Sunshine Coast Regional,May-23,0.23404,23.40425532
Mount Delaney,Sunshine Coast Regional,Mar-23,0.06383,6.382978723
Mount Delaney,Sunshine Coast Regional,Jun-23,0.27660,27.65957447
Mount Delaney,Sunshine Coast Regional,Jul-23,0.12766,12.76595745
Mount Delaney,Sunshine Coast Regional,Jan-23,0.14894,14.89361702
Mount Delaney,Sunshine Coast Regional,Feb-23,0.08511,8.510638298
Mount Delaney,Sunshine Coast Regional,Apr-23,0.06383,6.382978723
Mount Delaney,Toowoomba Regional,May-23,0.16667,16.66666667
Mount Delaney,Toowoomba Regional,Mar-23,0.50000,50
Mount Delaney,Toowoomba Regional,Jul-23,0.16667,16.66666667
Mount Delaney,Toowoomba Regional,Feb-23,0.16667,16.66666667
Mount Delaney,Townsville City,Jun-23,0.50000,50
Mount Delaney,Townsville City,Jul-23,0.50000,50
Mount Glorious,Brisbane City,May-23,0.22088,22.08758871
Mount Glorious,Brisbane City,Mar-23,0.10836,10.83607409
Mount Glorious,Brisbane City,Jun-23,0.19474,19.47377532
Mount Glorious,Brisbane City,Jul-23,0.15579,15.57902025
Mount Glorious,Brisbane City,Jan-23,0.13156,13.1556171
Mount Glorious,Brisbane City,Feb-23,0.08499,8.499221049
Mount Glorious,Brisbane City,Apr-23,0.10369,10.36870348
Mount Glorious,Bundaberg Regional,May-23,0.21212,21.21212121
Mount Glorious,Bundaberg Regional,Mar-23,0.12121,12.12121212
Mount Glorious,Bundaberg Regional,Jun-23,0.12121,12.12121212
Mount Glorious,Bundaberg Regional,Jul-23,0.21212,21.21212121
Mount Glorious,Bundaberg Regional,Jan-23,0.18182,18.18181818
Mount Glorious,Bundaberg Regional,Feb-23,0.03030,3.03030303
Mount Glorious,Bundaberg Regional,Apr-23,0.12121,12.12121212
Mount Glorious,Cairns Regional,May-23,0.21429,21.42857143
Mount Glorious,Cairns Regional,Mar-23,0.03571,3.571428571
Mount Glorious,Cairns Regional,Jun-23,0.14286,14.28571429
Mount Glorious,Cairns Regional,Jul-23,0.32143,32.14285714
Mount Glorious,Cairns Regional,Jan-23,0.07143,7.142857143
Mount Glorious,Cairns Regional,Feb-23,0.17857,17.85714286
Mount Glorious,Cairns Regional,Apr-23,0.03571,3.571428571
Mount Glorious,Fraser Coast Regional,May-23,0.23333,23.33333333
Mount Glorious,Fraser Coast Regional,Mar-23,0.10000,10
Mount Glorious,Fraser Coast Regional,Jun-23,0.03333,3.333333333
Mount Glorious,Fraser Coast Regional,Jul-23,0.46667,46.66666667
Mount Glorious,Fraser Coast Regional,Jan-23,0.03333,3.333333333
Mount Glorious,Fraser Coast Regional,Feb-23,0.06667,6.666666667
Mount Glorious,Fraser Coast Regional,Apr-23,0.06667,6.666666667
Mount Glorious,Gold Coast City,May-23,0.19221,19.22141119
Mount Glorious,Gold Coast City,Mar-23,0.08759,8.759124088
Mount Glorious,Gold Coast City,Jun-23,0.18735,18.73479319
Mount Glorious,Gold Coast City,Jul-23,0.27251,27.25060827
Mount Glorious,Gold Coast City,Jan-23,0.10706,10.70559611
Mount Glorious,Gold Coast City,Feb-23,0.06083,6.082725061
Mount Glorious,Gold Coast City,Apr-23,0.09246,9.245742092
Mount Glorious,Gympie Regional,May-23,0.16129,16.12903226
Mount Glorious,Gympie Regional,Mar-23,0.12903,12.90322581
Mount Glorious,Gympie Regional,Jun-23,0.22581,22.58064516
Mount Glorious,Gympie Regional,Jul-23,0.22581,22.58064516
Mount Glorious,Gympie Regional,Jan-23,0.09677,9.677419355
Mount Glorious,Gympie Regional,Feb-23,0.03226,3.225806452
Mount Glorious,Gympie Regional,Apr-23,0.12903,12.90322581
Mount Glorious,Ipswich City,May-23,0.20633,20.63273728
Mount Glorious,Ipswich City,Mar-23,0.11004,11.00412655
Mount Glorious,Ipswich City,Jun-23,0.17607,17.60660248
Mount Glorious,Ipswich City,Jul-23,0.14718,14.71801926
Mount Glorious,Ipswich City,Jan-23,0.11554,11.55433288
Mount Glorious,Ipswich City,Feb-23,0.10867,10.86657497
Mount Glorious,Ipswich City,Apr-23,0.13618,13.6176066
Mount Glorious,Logan City,May-23,0.17210,17.21014493
Mount Glorious,Logan City,Mar-23,0.10870,10.86956522
Mount Glorious,Logan City,Jun-23,0.18297,18.29710145
Mount Glorious,Logan City,Jul-23,0.17935,17.93478261
Mount Glorious,Logan City,Jan-23,0.12681,12.68115942
Mount Glorious,Logan City,Feb-23,0.09601,9.601449275
Mount Glorious,Logan City,Apr-23,0.13406,13.4057971
Mount Glorious,Mackay Regional,May-23,0.15000,15
Mount Glorious,Mackay Regional,Mar-23,0.10000,10
Mount Glorious,Mackay Regional,Jun-23,0.15000,15
Mount Glorious,Mackay Regional,Jul-23,0.40000,40
Mount Glorious,Mackay Regional,Jan-23,0.10000,10
Mount Glorious,Mackay Regional,Feb-23,0.05000,5
Mount Glorious,Mackay Regional,Apr-23,0.05000,5
Mount Glorious,Noosa Shire,May-23,0.17073,17.07317073
Mount Glorious,Noosa Shire,Mar-23,0.04878,4.87804878
Mount Glorious,Noosa Shire,Jun-23,0.19512,19.51219512
Mount Glorious,Noosa Shire,Jul-23,0.29268,29.26829268
Mount Glorious,Noosa Shire,Jan-23,0.04878,4.87804878
Mount Glorious,Noosa Shire,Feb-23,0.07317,7.317073171
Mount Glorious,Noosa Shire,Apr-23,0.17073,17.07317073
Mount Glorious,Redland City,May-23,0.21883,21.88295165
Mount Glorious,Redland City,Mar-23,0.11196,11.19592875
Mount Glorious,Redland City,Jun-23,0.18321,18.32061069
Mount Glorious,Redland City,Jul-23,0.17557,17.55725191
Mount Glorious,Redland City,Jan-23,0.11959,11.95928753
Mount Glorious,Redland City,Feb-23,0.08906,8.905852417
Mount Glorious,Redland City,Apr-23,0.10178,10.17811705
Mount Glorious,Scenic Rim Regional,May-23,0.26786,26.78571429
Mount Glorious,Scenic Rim Regional,Mar-23,0.10714,10.71428571
Mount Glorious,Scenic Rim Regional,Jun-23,0.19643,19.64285714
Mount Glorious,Scenic Rim Regional,Jul-23,0.19643,19.64285714
Mount Glorious,Scenic Rim Regional,Jan-23,0.10714,10.71428571
Mount Glorious,Scenic Rim Regional,Feb-23,0.01786,1.785714286
Mount Glorious,Scenic Rim Regional,Apr-23,0.10714,10.71428571
Mount Glorious,Sunshine Coast Regional,May-23,0.22277,22.27722772
Mount Glorious,Sunshine Coast Regional,Mar-23,0.11634,11.63366337
Mount Glorious,Sunshine Coast Regional,Jun-23,0.17574,17.57425743
Mount Glorious,Sunshine Coast Regional,Jul-23,0.20792,20.79207921
Mount Glorious,Sunshine Coast Regional,Jan-23,0.09158,9.158415842
Mount Glorious,Sunshine Coast Regional,Feb-23,0.08663,8.663366337
Mount Glorious,Sunshine Coast Regional,Apr-23,0.09901,9.900990099
Mount Glorious,Toowoomba Regional,May-23,0.17680,17.67955801
Mount Glorious,Toowoomba Regional,Mar-23,0.16575,16.57458564
Mount Glorious,Toowoomba Regional,Jun-23,0.19337,19.33701658
Mount Glorious,Toowoomba Regional,Jul-23,0.20442,20.44198895
Mount Glorious,Toowoomba Regional,Jan-23,0.11050,11.04972376
Mount Glorious,Toowoomba Regional,Feb-23,0.06077,6.077348066
Mount Glorious,Toowoomba Regional,Apr-23,0.08840,8.839779006
Mount Glorious,Townsville City,May-23,0.08333,8.333333333
Mount Glorious,Townsville City,Mar-23,0.08333,8.333333333
Mount Glorious,Townsville City,Jun-23,0.13889,13.88888889
Mount Glorious,Townsville City,Jul-23,0.44444,44.44444444
Mount Glorious,Townsville City,Jan-23,0.08333,8.333333333
Mount Glorious,Townsville City,Feb-23,0.13889,13.88888889
Mount Glorious,Townsville City,Apr-23,0.02778,2.777777778
Mount Mee,Brisbane City,May-23,0.21455,21.45473574
Mount Mee,Brisbane City,Mar-23,0.11094,11.09366824
Mount Mee,Brisbane City,Jun-23,0.19239,19.23949067
Mount Mee,Brisbane City,Jul-23,0.18734,18.73364731
Mount Mee,Brisbane City,Jan-23,0.11076,11.07622536
Mount Mee,Brisbane City,Feb-23,0.07814,7.814407814
Mount Mee,Brisbane City,Apr-23,0.10588,10.58782487
Mount Mee,Bundaberg Regional,May-23,0.14063,14.0625
Mount Mee,Bundaberg Regional,Mar-23,0.07813,7.8125
Mount Mee,Bundaberg Regional,Jun-23,0.15625,15.625
Mount Mee,Bundaberg Regional,Jul-23,0.37500,37.5
Mount Mee,Bundaberg Regional,Jan-23,0.06250,6.25
Mount Mee,Bundaberg Regional,Feb-23,0.10938,10.9375
Mount Mee,Bundaberg Regional,Apr-23,0.07813,7.8125
Mount Mee,Cairns Regional,May-23,0.20833,20.83333333
Mount Mee,Cairns Regional,Mar-23,0.06250,6.25
Mount Mee,Cairns Regional,Jun-23,0.08333,8.333333333
Mount Mee,Cairns Regional,Jul-23,0.45833,45.83333333
Mount Mee,Cairns Regional,Jan-23,0.02083,2.083333333
Mount Mee,Cairns Regional,Feb-23,0.10417,10.41666667
Mount Mee,Cairns Regional,Apr-23,0.06250,6.25
Mount Mee,Fraser Coast Regional,May-23,0.18987,18.98734177
Mount Mee,Fraser Coast Regional,Mar-23,0.10127,10.12658228
Mount Mee,Fraser Coast Regional,Jun-23,0.12658,12.65822785
Mount Mee,Fraser Coast Regional,Jul-23,0.27848,27.84810127
Mount Mee,Fraser Coast Regional,Jan-23,0.05063,5.063291139
Mount Mee,Fraser Coast Regional,Feb-23,0.15190,15.18987342
Mount Mee,Fraser Coast Regional,Apr-23,0.10127,10.12658228
Mount Mee,Gold Coast City,May-23,0.15064,15.06410256
Mount Mee,Gold Coast City,Mar-23,0.09936,9.935897436
Mount Mee,Gold Coast City,Jun-23,0.16346,16.34615385
Mount Mee,Gold Coast City,Jul-23,0.26923,26.92307692
Mount Mee,Gold Coast City,Jan-23,0.09776,9.775641026
Mount Mee,Gold Coast City,Feb-23,0.08654,8.653846154
Mount Mee,Gold Coast City,Apr-23,0.13301,13.30128205
Mount Mee,Gympie Regional,May-23,0.18349,18.34862385
Mount Mee,Gympie Regional,Mar-23,0.14679,14.67889908
Mount Mee,Gympie Regional,Jun-23,0.28440,28.44036697
Mount Mee,Gympie Regional,Jul-23,0.16514,16.51376147
Mount Mee,Gympie Regional,Jan-23,0.05505,5.504587156
Mount Mee,Gympie Regional,Feb-23,0.08257,8.256880734
Mount Mee,Gympie Regional,Apr-23,0.08257,8.256880734
Mount Mee,Ipswich City,May-23,0.20475,20.47531993
Mount Mee,Ipswich City,Mar-23,0.10969,10.96892139
Mount Mee,Ipswich City,Jun-23,0.17367,17.36745887
Mount Mee,Ipswich City,Jul-23,0.21755,21.75502742
Mount Mee,Ipswich City,Jan-23,0.11335,11.3345521
Mount Mee,Ipswich City,Feb-23,0.08044,8.043875686
Mount Mee,Ipswich City,Apr-23,0.10055,10.05484461
Mount Mee,Logan City,May-23,0.18608,18.60776439
Mount Mee,Logan City,Mar-23,0.11379,11.37884873
Mount Mee,Logan City,Jun-23,0.18340,18.34002677
Mount Mee,Logan City,Jul-23,0.19009,19.00937082
Mount Mee,Logan City,Jan-23,0.14324,14.32396252
Mount Mee,Logan City,Feb-23,0.09371,9.3708166
Mount Mee,Logan City,Apr-23,0.08969,8.969210174
Mount Mee,Mackay Regional,May-23,0.13514,13.51351351
Mount Mee,Mackay Regional,Mar-23,0.05405,5.405405405
Mount Mee,Mackay Regional,Jun-23,0.16216,16.21621622
Mount Mee,Mackay Regional,Jul-23,0.32432,32.43243243
Mount Mee,Mackay Regional,Jan-23,0.08108,8.108108108
Mount Mee,Mackay Regional,Feb-23,0.10811,10.81081081
Mount Mee,Mackay Regional,Apr-23,0.13514,13.51351351
Mount Mee,Noosa Shire,May-23,0.15556,15.55555556
Mount Mee,Noosa Shire,Mar-23,0.10000,10
Mount Mee,Noosa Shire,Jun-23,0.21111,21.11111111
Mount Mee,Noosa Shire,Jul-23,0.26667,26.66666667
Mount Mee,Noosa Shire,Jan-23,0.08889,8.888888889
Mount Mee,Noosa Shire,Feb-23,0.11111,11.11111111
Mount Mee,Noosa Shire,Apr-23,0.06667,6.666666667
Mount Mee,Redland City,May-23,0.21748,21.74840085
Mount Mee,Redland City,Mar-23,0.11940,11.94029851
Mount Mee,Redland City,Jun-23,0.20896,20.89552239
Mount Mee,Redland City,Jul-23,0.20896,20.89552239
Mount Mee,Redland City,Jan-23,0.10235,10.23454158
Mount Mee,Redland City,Feb-23,0.07036,7.036247335
Mount Mee,Redland City,Apr-23,0.07249,7.249466951
Mount Mee,Scenic Rim Regional,May-23,0.23404,23.40425532
Mount Mee,Scenic Rim Regional,Mar-23,0.17021,17.0212766
Mount Mee,Scenic Rim Regional,Jun-23,0.06383,6.382978723
Mount Mee,Scenic Rim Regional,Jul-23,0.23404,23.40425532
Mount Mee,Scenic Rim Regional,Jan-23,0.14894,14.89361702
Mount Mee,Scenic Rim Regional,Feb-23,0.04255,4.255319149
Mount Mee,Scenic Rim Regional,Apr-23,0.10638,10.63829787
Mount Mee,Sunshine Coast Regional,May-23,0.19414,19.41422594
Mount Mee,Sunshine Coast Regional,Mar-23,0.13138,13.13807531
Mount Mee,Sunshine Coast Regional,Jun-23,0.17992,17.9916318
Mount Mee,Sunshine Coast Regional,Jul-23,0.17908,17.90794979
Mount Mee,Sunshine Coast Regional,Jan-23,0.11381,11.38075314
Mount Mee,Sunshine Coast Regional,Feb-23,0.08703,8.70292887
Mount Mee,Sunshine Coast Regional,Apr-23,0.11464,11.46443515
Mount Mee,Toowoomba Regional,May-23,0.14500,14.5
Mount Mee,Toowoomba Regional,Mar-23,0.11500,11.5
Mount Mee,Toowoomba Regional,Jun-23,0.15000,15
Mount Mee,Toowoomba Regional,Jul-23,0.24000,24
Mount Mee,Toowoomba Regional,Jan-23,0.14500,14.5
Mount Mee,Toowoomba Regional,Feb-23,0.12000,12
Mount Mee,Toowoomba Regional,Apr-23,0.08500,8.5
Mount Mee,Townsville City,May-23,0.17333,17.33333333
Mount Mee,Townsville City,Mar-23,0.08000,8
Mount Mee,Townsville City,Jun-23,0.12000,12
Mount Mee,Townsville City,Jul-23,0.38667,38.66666667
Mount Mee,Townsville City,Jan-23,0.08000,8
Mount Mee,Townsville City,Feb-23,0.05333,5.333333333
Mount Mee,Townsville City,Apr-23,0.10667,10.66666667
Mount Nebo,Brisbane City,May-23,0.22286,22.28579602
Mount Nebo,Brisbane City,Mar-23,0.11143,11.14289801
Mount Nebo,Brisbane City,Jun-23,0.19196,19.19610928
Mount Nebo,Brisbane City,Jul-23,0.15849,15.84894865
Mount Nebo,Brisbane City,Jan-23,0.12802,12.80217422
Mount Nebo,Brisbane City,Feb-23,0.08382,8.382205693
Mount Nebo,Brisbane City,Apr-23,0.10342,10.34186812
Mount Nebo,Bundaberg Regional,May-23,0.15789,15.78947368
Mount Nebo,Bundaberg Regional,Mar-23,0.05263,5.263157895
Mount Nebo,Bundaberg Regional,Jun-23,0.15789,15.78947368
Mount Nebo,Bundaberg Regional,Jul-23,0.28947,28.94736842
Mount Nebo,Bundaberg Regional,Jan-23,0.15789,15.78947368
Mount Nebo,Bundaberg Regional,Feb-23,0.05263,5.263157895
Mount Nebo,Bundaberg Regional,Apr-23,0.13158,13.15789474
Mount Nebo,Cairns Regional,May-23,0.17500,17.5
Mount Nebo,Cairns Regional,Jun-23,0.10000,10
Mount Nebo,Cairns Regional,Jul-23,0.50000,50
Mount Nebo,Cairns Regional,Jan-23,0.07500,7.5
Mount Nebo,Cairns Regional,Feb-23,0.15000,15
Mount Nebo,Fraser Coast Regional,May-23,0.24138,24.13793103
Mount Nebo,Fraser Coast Regional,Mar-23,0.10345,10.34482759
Mount Nebo,Fraser Coast Regional,Jun-23,0.10345,10.34482759
Mount Nebo,Fraser Coast Regional,Jul-23,0.34483,34.48275862
Mount Nebo,Fraser Coast Regional,Jan-23,0.06897,6.896551724
Mount Nebo,Fraser Coast Regional,Feb-23,0.10345,10.34482759
Mount Nebo,Fraser Coast Regional,Apr-23,0.03448,3.448275862
Mount Nebo,Gold Coast City,May-23,0.22796,22.79569893
Mount Nebo,Gold Coast City,Mar-23,0.08602,8.602150538
Mount Nebo,Gold Coast City,Jun-23,0.16559,16.55913979
Mount Nebo,Gold Coast City,Jul-23,0.28172,28.17204301
Mount Nebo,Gold Coast City,Jan-23,0.08602,8.602150538
Mount Nebo,Gold Coast City,Feb-23,0.07742,7.741935484
Mount Nebo,Gold Coast City,Apr-23,0.07527,7.52688172
Mount Nebo,Gympie Regional,May-23,0.26667,26.66666667
Mount Nebo,Gympie Regional,Mar-23,0.06667,6.666666667
Mount Nebo,Gympie Regional,Jun-23,0.26667,26.66666667
Mount Nebo,Gympie Regional,Jul-23,0.16667,16.66666667
Mount Nebo,Gympie Regional,Jan-23,0.16667,16.66666667
Mount Nebo,Gympie Regional,Feb-23,0.03333,3.333333333
Mount Nebo,Gympie Regional,Apr-23,0.03333,3.333333333
Mount Nebo,Ipswich City,May-23,0.22411,22.41086587
Mount Nebo,Ipswich City,Mar-23,0.11545,11.54499151
Mount Nebo,Ipswich City,Jun-23,0.17487,17.48726655
Mount Nebo,Ipswich City,Jul-23,0.17317,17.31748727
Mount Nebo,Ipswich City,Jan-23,0.10526,10.52631579
Mount Nebo,Ipswich City,Feb-23,0.09508,9.507640068
Mount Nebo,Ipswich City,Apr-23,0.11205,11.20543294
Mount Nebo,Logan City,May-23,0.18946,18.94563427
Mount Nebo,Logan City,Mar-23,0.07743,7.742998353
Mount Nebo,Logan City,Jun-23,0.20264,20.26359143
Mount Nebo,Logan City,Jul-23,0.22076,22.07578254
Mount Nebo,Logan City,Jan-23,0.10049,10.04942339
Mount Nebo,Logan City,Feb-23,0.07743,7.742998353
Mount Nebo,Logan City,Apr-23,0.13180,13.17957166
Mount Nebo,Mackay Regional,May-23,0.10526,10.52631579
Mount Nebo,Mackay Regional,Mar-23,0.05263,5.263157895
Mount Nebo,Mackay Regional,Jun-23,0.10526,10.52631579
Mount Nebo,Mackay Regional,Jul-23,0.57895,57.89473684
Mount Nebo,Mackay Regional,Jan-23,0.10526,10.52631579
Mount Nebo,Mackay Regional,Apr-23,0.05263,5.263157895
Mount Nebo,Noosa Shire,May-23,0.13208,13.20754717
Mount Nebo,Noosa Shire,Mar-23,0.07547,7.547169811
Mount Nebo,Noosa Shire,Jun-23,0.18868,18.86792453
Mount Nebo,Noosa Shire,Jul-23,0.32075,32.0754717
Mount Nebo,Noosa Shire,Jan-23,0.07547,7.547169811
Mount Nebo,Noosa Shire,Feb-23,0.07547,7.547169811
Mount Nebo,Noosa Shire,Apr-23,0.13208,13.20754717
Mount Nebo,Redland City,May-23,0.23601,23.60097324
Mount Nebo,Redland City,Mar-23,0.10949,10.94890511
Mount Nebo,Redland City,Jun-23,0.18248,18.24817518
Mount Nebo,Redland City,Jul-23,0.16788,16.78832117
Mount Nebo,Redland City,Jan-23,0.11922,11.92214112
Mount Nebo,Redland City,Feb-23,0.08516,8.515815085
Mount Nebo,Redland City,Apr-23,0.09976,9.9756691
Mount Nebo,Scenic Rim Regional,May-23,0.23529,23.52941177
Mount Nebo,Scenic Rim Regional,Mar-23,0.07843,7.843137255
Mount Nebo,Scenic Rim Regional,Jun-23,0.19608,19.60784314
Mount Nebo,Scenic Rim Regional,Jul-23,0.29412,29.41176471
Mount Nebo,Scenic Rim Regional,Jan-23,0.01961,1.960784314
Mount Nebo,Scenic Rim Regional,Feb-23,0.07843,7.843137255
Mount Nebo,Scenic Rim Regional,Apr-23,0.09804,9.803921569
Mount Nebo,Sunshine Coast Regional,May-23,0.21727,21.7270195
Mount Nebo,Sunshine Coast Regional,Mar-23,0.10585,10.58495822
Mount Nebo,Sunshine Coast Regional,Jun-23,0.15877,15.87743733
Mount Nebo,Sunshine Coast Regional,Jul-23,0.23398,23.39832869
Mount Nebo,Sunshine Coast Regional,Jan-23,0.10028,10.02785515
Mount Nebo,Sunshine Coast Regional,Feb-23,0.08078,8.077994429
Mount Nebo,Sunshine Coast Regional,Apr-23,0.10306,10.30640669
Mount Nebo,Toowoomba Regional,May-23,0.18110,18.11023622
Mount Nebo,Toowoomba Regional,Mar-23,0.16535,16.53543307
Mount Nebo,Toowoomba Regional,Jun-23,0.19685,19.68503937
Mount Nebo,Toowoomba Regional,Jul-23,0.24409,24.40944882
Mount Nebo,Toowoomba Regional,Jan-23,0.09449,9.448818898
